date,total_events,conflict_war_count,econ_policy_count,government_political_count,civil_unrest_protest_count,diplomatic_relations_count,avg_goldstein_scale,avg_tone
2021-01-15,59197,9758,24145,20610,1799,12598,2.352509417706977,-1.4804143702055597
2021-01-16,39837,7382,16770,13472,1461,8102,1.936333057208123,-1.5298303242996474
2021-01-17,36709,7140,15576,11978,1616,7503,1.7179356561061316,-1.8419876619995743
2021-01-18,54950,9703,23302,18372,2041,11206,2.1220673339399454,-1.6598490587398023
2021-01-19,63379,10421,26220,21791,1923,13398,2.3557503273955094,-1.3685153859089094
2021-01-20,68067,9883,27359,24291,1794,14553,2.6494204239940053,-1.0858103118089282
2021-01-21,66234,9889,25832,24310,1895,14128,2.582421414983243,-1.0218039617265797
2021-01-22,59920,9899,24447,21328,1747,12356,2.3931108144192259,-1.3406472922553645
2021-01-23,40539,7070,16521,14156,1880,7945,2.0034164631589344,-1.6639162357298851
2021-01-24,36943,6740,14951,12818,1972,7154,1.7866930135614327,-1.8273444724957044
2021-01-25,58157,9662,23280,20253,2411,12176,2.1926388912770616,-1.4153651418017577
2021-01-26,64753,10284,25330,22812,2756,13812,2.2780380831776141,-1.395255582528069
2021-01-27,66875,10547,26624,23391,2329,14464,2.4036710280373832,-1.3697875061597407
2021-01-28,64746,10543,26384,22679,2170,13474,2.37944428999475,-1.3864205335098156
2021-01-29,61412,10164,25035,21607,2063,12659,2.3189914023317924,-1.42189530631948
2021-01-30,40826,7218,16691,14137,1616,8355,2.04055013961691,-1.5792826133909634
2021-01-31,36460,6274,14703,12302,1985,7439,1.9439550191991219,-1.8089006597259352
2021-02-01,58762,9399,23452,20384,2516,12317,2.2694343283074092,-1.32397708874847
2021-02-02,63923,10679,26481,21681,2300,13328,2.2892417439732164,-1.4071465776778684
2021-02-03,66375,10287,26790,22627,2453,14423,2.4263894538606396,-1.3440219583492206
2021-02-04,66356,10929,26915,23122,2337,13902,2.2912984507806371,-1.4597823818482252
2021-02-05,62486,10012,25200,22154,2314,12757,2.3031399033383471,-1.4193712402316496
2021-02-06,40990,6897,16302,14376,1974,8292,2.0047816540619663,-1.6454312095777739
2021-02-07,37055,6458,15210,12983,1587,7234,2.01186884361085,-1.5287087185271486
2021-02-08,56379,8898,22498,19881,2440,11519,2.2839904929140284,-1.3551573819204135
2021-02-09,62683,10077,25507,21961,2158,13004,2.348036947816794,-1.3798129415166684
2021-02-10,64026,10650,26175,22029,2363,13416,2.2341408177927713,-1.2928829309423351
2021-02-11,62650,10480,26131,21132,2139,13210,2.2878451715881876,-1.3741711691037479
2021-02-12,58142,9270,23544,20309,1938,12298,2.39709160331602,-1.4274201367819106
2021-02-13,39584,7023,17028,13083,1591,7870,2.0055855901374291,-1.7732008112700959
2021-02-14,37207,6808,15820,12561,1853,6944,1.7979224339506006,-1.8056795523244125
2021-02-15,53829,9415,21899,18826,2294,10754,2.0157127199093434,-1.4998252780003412
2021-02-16,60787,10420,25013,20922,2147,12656,2.2102406764604283,-1.4399693554890229
2021-02-17,63736,10712,26855,21150,2044,13656,2.30174469687461,-1.3668664214605855
2021-02-18,62115,10044,25578,20723,2285,13455,2.3330258391692817,-1.4102131079252169
2021-02-19,62935,10414,26115,20823,2012,13934,2.3431413362993561,-1.4107461391856355
2021-02-20,41873,7488,18059,13343,1770,8686,2.0194755570415293,-1.701706254438232
2021-02-21,36552,7101,15935,11710,1385,7457,1.812218209673889,-1.7786541128888957
2021-02-22,57609,10148,24211,19013,1942,12385,2.1393341318196817,-1.5459978793113334
2021-02-23,64968,10944,26760,21696,2412,14051,2.229722324836843,-1.4766697600119616
2021-02-24,65500,11192,27508,22007,2145,13799,2.2368564885496176,-1.3828915147392336
2021-02-25,65332,11262,27370,22157,2352,13366,2.1925886242576391,-1.371290391003763
2021-02-26,68703,14636,30437,22333,2267,13510,1.5724349737274939,-1.495677576877281
2021-02-27,44621,9971,20300,14231,1792,8208,1.296564397929227,-1.7745555692203623
2021-02-28,38834,8517,17304,12383,1743,7355,1.316168821136118,-1.8676269286820539
2021-03-01,59719,11173,25201,20045,2168,12243,1.9649475041444091,-1.4304516085016477
2021-03-02,66756,12384,28759,21401,2418,14129,1.9880235484450834,-1.3994011191776854
2021-03-03,67527,12707,28500,21804,2265,14891,1.9421505471885312,-1.4584994473938842
2021-03-04,65055,12028,27364,21770,2227,13604,1.9925447698101602,-1.4244352919265157
2021-03-05,61662,10970,25691,20395,2282,13226,2.056016671531899,-1.3907790715430672
2021-03-06,41634,7732,17258,13490,1897,8948,1.8100182543113803,-1.5654880485298173
2021-03-07,37094,7752,15799,12343,1922,6995,1.373311047608778,-1.7262642622147093
2021-03-08,56131,10368,22955,18976,2830,11313,1.7566086476278704,-1.3813963492260766
2021-03-09,62856,10260,25568,21125,2757,13351,2.2414327987781593,-1.3523810969158216
2021-03-10,65889,10583,26049,22009,2614,15146,2.2898283476756376,-1.2334835892300742
2021-03-11,65556,10940,26239,21909,2508,14821,2.1956159619256828,-1.2799425837916554
2021-03-12,61035,10431,24694,20463,2150,13639,2.1811878430408771,-1.277609354803338
2021-03-13,40002,7660,16940,12922,1732,8326,1.7632293385330742,-1.5536190753391301
2021-03-14,35920,7232,15134,11641,1983,7122,1.4486358574610243,-1.7403402569540589
2021-03-15,59932,10780,23951,19604,2788,13514,1.8790345725155182,-1.4055834656822095
2021-03-16,65402,10831,26135,21487,2482,15234,2.2028011375798906,-1.2532622286146005
2021-03-17,66676,12008,27832,22039,2111,14627,2.095103185554021,-1.2771009796375914
2021-03-18,66216,11869,27171,22191,2045,14722,2.1154856832185573,-1.4027885516998839
2021-03-19,63024,11640,25963,20417,2115,14451,1.9429011170347807,-1.4290472175045597
2021-03-20,39613,8056,16788,12952,1859,7982,1.517900689167698,-1.6788537743115166
2021-03-21,36658,7567,15426,11806,2091,7287,1.3490916034699112,-1.860186751690416
2021-03-22,58574,10616,24116,19259,2597,12533,1.918443336634001,-1.5328220125853025
2021-03-23,66906,13515,28586,21695,2333,14144,1.7156443368307772,-1.6058812152464257
2021-03-24,67315,12622,28062,22468,2295,14400,1.9361821287974446,-1.4253167882526956
2021-03-25,67349,12309,27976,22610,2442,14218,1.9942849930956652,-1.2994535513869077
2021-03-26,64940,12030,27173,21535,2500,13637,1.9472528487834926,-1.4277959213039957
2021-03-27,41759,8490,17531,13646,1956,8568,1.536191000742354,-1.6704774392755029
2021-03-28,36901,7757,15556,12355,1801,7137,1.4052654399609756,-1.8041475899719055
2021-03-29,57036,10993,24216,18967,2260,11549,1.8180359772775088,-1.5160479333222525
2021-03-30,65047,12025,27323,21563,2222,13868,2.0310252586591231,-1.3903351553846006
2021-03-31,65909,11532,27213,22495,2345,13755,2.1500341379781225,-1.3623643106178773
2021-04-01,62062,11324,25966,20751,2098,13195,2.0240549772807843,-1.3203230379126873
2021-04-02,54465,10809,23029,17592,1770,11997,1.7680014688331949,-1.5976369689105443
2021-04-03,35166,7489,15367,11481,1219,7048,1.4941164761417283,-1.80129929431456
2021-04-04,33277,6539,13483,12108,1154,6500,1.6526159209063325,-1.5762077714417886
2021-04-05,49404,9330,20212,16569,1535,11018,1.9187009149056757,-1.5807866788105396
2021-04-06,61768,11615,25683,20376,1817,13848,1.9827159694340104,-1.4512686389761331
2021-04-07,64338,11588,26533,21816,1803,14141,2.130442351332027,-1.3232015015698779
2021-04-08,64276,12038,27334,21361,1831,13671,2.0309540108283031,-1.488412006211306
2021-04-09,60921,11639,26191,19771,1697,13198,1.9539978004300658,-1.4586511630722785
2021-04-10,39546,7897,16543,13060,1371,8527,1.6689172103373286,-1.5503133484112894
2021-04-11,35965,7451,15216,11566,1100,8026,1.6359043514528016,-1.6043483857993259
2021-04-12,58583,11181,24438,19498,1986,12602,1.8944608504173568,-1.4470456741355844
2021-04-13,64600,12625,27930,20250,2173,14196,1.8752832817337473,-1.6386303402354927
2021-04-14,67768,12606,29304,21017,2281,15105,2.0757127257702752,-1.6440423548092811
2021-04-15,68986,12640,29296,22250,1974,15419,2.1400689995071467,-1.5698198953195188
2021-04-16,62080,11916,26935,19834,1801,13466,1.9767090850515463,-1.5851123132537961
2021-04-17,40053,8187,17503,12790,1508,8208,1.650208473772252,-1.8620482678298749
2021-04-18,38064,8248,16579,12051,1694,7712,1.3699401008827241,-2.07324648149301
2021-04-19,59681,11668,25284,19479,2254,12627,1.8110269600040216,-1.7354102056515446
2021-04-20,65899,12967,28165,21750,2384,13567,1.7980682559674652,-1.6948710201509436
2021-04-21,67682,14167,29313,21767,2529,14028,1.5660810850743181,-1.7440867036370225
2021-04-22,69049,13908,29563,22112,2075,15237,1.7940795666845291,-1.5209397276446226
2021-04-23,62555,11926,26050,20312,2014,14105,1.9084549596355214,-1.5794152079666666
2021-04-24,42255,9937,19064,13090,1484,8534,1.1681079162229322,-1.9627631205912979
2021-04-25,38466,9319,17946,11672,1477,7309,1.0517210003639574,-2.1169465898816506
2021-04-26,61325,12419,26229,20109,1667,13251,1.7883717896453319,-1.4835568460577775
2021-04-27,66258,13212,28618,21119,1923,14545,1.8438890398140608,-1.5269330096168925
2021-04-28,67766,12840,28993,22164,1819,14723,2.0301006404391595,-1.3451344788854183
2021-04-29,63978,11500,26704,21196,1916,14118,2.1282190753071375,-1.3442438934979168
2021-04-30,59019,11163,25678,18769,1786,12743,1.9924702214541079,-1.4532089503230627
2021-05-01,40233,8041,17187,13056,2041,7896,1.5750279621206467,-1.6769546925953678
2021-05-02,35642,7587,16079,11464,1575,6475,1.4250855732001571,-1.8408177863418753
2021-05-03,53498,10312,23587,17011,1966,10868,1.8635126546786793,-1.5406152677243918
2021-05-04,59195,10737,25479,18742,1705,13220,2.1215153306867132,-1.3835104762887449
2021-05-05,64624,12244,27283,21272,1957,14030,1.9345692002971038,-1.4275035521606014
2021-05-06,64998,12126,27073,22047,2095,13715,1.941605895566018,-1.338287951868645
2021-05-07,60252,11198,25214,20378,1800,12762,1.9925014937263508,-1.3024339062096895
2021-05-08,40060,8743,17302,13420,1527,7737,1.372443834248628,-1.7163197686198237
2021-05-09,37166,8814,16740,12428,1375,6531,1.0939057202819786,-1.6757705752483369
2021-05-10,58284,13286,26119,18416,1982,11648,1.3175245350353437,-1.7662130498987878
2021-05-11,66764,16583,30977,20435,2195,13040,1.018099574621053,-1.974458696934291
2021-05-12,70252,17570,32335,21781,2313,13638,0.96974463360473673,-2.0151964533140463
2021-05-13,65014,14776,28767,20894,2225,12960,1.3028486172209062,-1.725182628836357
2021-05-14,63304,15131,29263,19132,2332,12417,1.116942057373941,-2.0683184948890534
2021-05-15,44335,11307,20432,13179,2533,8008,0.58535919702266836,-2.4624837284013692
2021-05-16,41705,11189,19138,12393,2406,7616,0.3599304639731446,-2.62928551450064
2021-05-17,61421,13555,26744,19803,2277,12450,1.3618273880268967,-1.9437755104537506
2021-05-18,68959,14903,30204,22313,2682,13612,1.4426238779564662,-1.8252025451175606
2021-05-19,72047,15191,31477,23135,2613,14621,1.577459158604799,-1.80118112832795
2021-05-20,69902,13724,29518,23502,2227,14512,1.8502803925495699,-1.6312958372562687
2021-05-21,66411,13000,27719,22327,2164,14067,1.8018129526735023,-1.5464436425458277
2021-05-22,41620,8865,17849,13617,1649,8421,1.4203387794329645,-1.7616087427530529
2021-05-23,35719,7505,15541,11458,1469,7171,1.456227777933313,-1.8436133976766886
2021-05-24,57664,10878,23940,18826,1912,12870,1.9082217674805775,-1.6623419758357254
2021-05-25,67425,12224,27272,22129,2197,15711,2.02247682610308,-1.6256398692126552
2021-05-26,66917,11983,26974,22710,2181,14947,2.0577222529402088,-1.4306840135722858
2021-05-27,65093,11550,26371,22333,1858,14381,2.1524173106171181,-1.5035017257768655
2021-05-28,60582,11097,24665,20631,1897,13251,2.0107358621372673,-1.4735173653323301
2021-05-29,38090,7595,16159,12436,1524,7890,1.6272512470464684,-1.7446286180998132
2021-05-30,35868,7638,15360,11361,1565,7478,1.3836260733801711,-1.816498942093191
2021-05-31,50029,9430,20378,17335,1489,10726,1.941635851206301,-1.440252339374879
2021-06-01,58785,10488,24154,20040,1651,12845,2.1582240367440697,-1.3572174159515831
2021-06-02,63143,10493,25340,21468,1837,14381,2.3135153540376612,-1.1610431448966509
2021-06-03,62962,10538,25178,20970,1707,14990,2.32004701248372,-1.2184387978198294
2021-06-04,59084,9644,23702,19767,1624,13883,2.3925546679304048,-1.2315073650881054
2021-06-05,37642,7469,15967,12392,1250,7953,1.7632697518729079,-1.6274721086338384
2021-06-06,36665,8106,16028,11839,1190,7494,1.4006682121914626,-1.6835587719997296
2021-06-07,57189,10414,23206,18766,1611,13508,2.0479620206683111,-1.3626546134616204
2021-06-08,61861,10411,24808,20756,1561,14589,2.305250480916893,-1.2716703626100399
2021-06-09,64170,10848,25551,21358,1780,15385,2.2605610098176725,-1.2787727717222879
2021-06-10,65293,10807,26088,21934,1893,15305,2.3060113641584881,-1.2678531597320668
2021-06-11,61377,10165,24203,19983,1836,15270,2.2787200417094349,-1.1821733702667505
2021-06-12,38526,6976,15472,12808,1388,8817,1.9211545449826088,-1.355895422680754
2021-06-13,37169,6729,14462,13493,1308,7858,1.9206919744948752,-1.3617461468168852
2021-06-14,58366,9206,22495,20676,1539,13567,2.4087054106843029,-1.0852205098922785
2021-06-15,64118,10842,25324,21800,2030,14882,2.2200973205652077,-1.261836878115391
2021-06-16,63762,10579,25185,21873,1567,15046,2.3335889714877185,-1.2157519068014964
2021-06-17,61791,10577,24853,21618,1573,13684,2.2585926753087024,-1.0760077649481343
2021-06-18,57552,10047,23416,19774,1481,12779,2.222940992493744,-1.1942913965413771
2021-06-19,35897,6338,14697,12542,1266,7340,2.0489288798506839,-1.263816454012511
2021-06-20,34666,6517,14045,12120,1122,7348,1.8588069001326948,-1.3895511429897409
2021-06-21,55517,9164,21717,19090,1504,13152,2.3087558765783447,-1.1836191116332531
2021-06-22,60542,10345,24861,20230,1621,13789,2.270947441445609,-1.2773354653429494
2021-06-23,63450,11733,26910,20878,1577,14004,2.0924980299448377,-1.3211372476798318
2021-06-24,63203,11128,26139,21532,1746,13731,2.221590747274655,-1.4402884919424792
2021-06-25,58985,10426,23942,20256,1675,13069,2.1448842926167675,-1.4289489902916555
2021-06-26,37992,7898,16772,12194,1260,7723,1.6340387449989471,-1.7561371868155025
2021-06-27,33893,6998,14539,11113,1219,6984,1.5762723866285073,-1.635639305055461
2021-06-28,55347,11501,23975,18158,1587,11574,1.6729054871989451,-1.4553696298003871
2021-06-29,59586,10967,25025,19923,1575,13003,2.1164535293525337,-1.3045583143822104
2021-06-30,60945,10659,25631,20423,1574,13225,2.305129214865862,-1.3698070425629703
2021-07-01,59873,9816,25179,20175,1691,12748,2.4049571593205639,-1.2167694214203721
2021-07-02,55301,9592,23603,18544,1479,11601,2.3066888483029233,-1.378100985757218
2021-07-03,35968,7285,15955,11500,1255,7228,1.7301768238434168,-1.7425295524505389
2021-07-04,33455,7245,15126,10355,1223,6727,1.4789418622029593,-1.7058498173732124
2021-07-05,47999,9330,20653,15994,1289,10022,1.9523865080522516,-1.3645057201532373
2021-07-06,56685,9913,23751,19112,1644,12116,2.2318620446326203,-1.3573462910605751
2021-07-07,61712,12071,26578,20501,1732,12840,1.9232434534612393,-1.493514539553412
2021-07-08,62649,11755,27200,20579,1628,13181,2.0974365113569258,-1.5074384774103111
2021-07-09,57759,11394,25184,18585,1302,12647,2.004884087328382,-1.480035027472953
2021-07-10,37198,7987,16781,11957,1066,7362,1.6671165116404116,-1.7379061063363528
2021-07-11,33345,7012,14319,11023,1319,6625,1.5737531863847651,-1.7691940105132296
2021-07-12,56246,9856,22786,18628,2830,11906,1.9633040571773981,-1.5810276624839092
2021-07-13,61949,10306,25224,20719,2864,13045,2.150273612164848,-1.577404905568502
2021-07-14,64524,11539,26709,21566,3076,13109,1.9436271774843472,-1.5523244907109945
2021-07-15,62406,10696,25839,20680,2577,13264,2.13146812806461,-1.4936670468935693
2021-07-16,57930,10757,24626,18673,2186,12400,1.9514258587950977,-1.6248783908000726
2021-07-17,37050,7275,15715,11553,1569,8191,1.6559055330634282,-1.7386054987413593
2021-07-18,33508,6794,14621,10498,1411,6933,1.5974095738331149,-1.8540529563111015
2021-07-19,53180,9596,22235,17631,1891,11370,2.0332230161714921,-1.5045159112264652
2021-07-20,56357,10449,23630,18785,1747,12152,1.9795180722891568,-1.3825749164348859
2021-07-21,55839,9446,22905,18281,1779,12817,2.2355593760633239,-1.445349920800312
2021-07-22,56209,10012,23444,18325,1971,12380,2.114613318151898,-1.5428770459206842
2021-07-23,51401,9348,21583,16945,1704,11111,2.0727748487383497,-1.5876330026915983
2021-07-24,34464,7112,14767,10863,1474,7320,1.5528203342618381,-1.8075179038620899
2021-07-25,31399,6735,13492,10350,1368,6148,1.3782604541545909,-1.7764552137262937
2021-07-26,51768,10233,22265,16894,1995,10576,1.7729388811621076,-1.4830588655232275
2021-07-27,55734,10756,23580,18311,1728,12072,1.9176355545986288,-1.4811103677776878
2021-07-28,58965,10724,24707,19555,1710,12952,2.11671330450267,-1.4473030767976978
2021-07-29,55880,10078,23602,18789,1569,11855,2.1622315676449544,-1.3266433156666397
2021-07-30,48060,9231,20918,15955,1529,9625,1.938277153558053,-1.535634338959571
2021-07-31,29233,6429,13106,9016,1130,5947,1.3945506790271276,-1.7927381546434547
2021-08-01,28939,6856,13149,9219,1138,5402,1.112678392480736,-1.9358315114523155
2021-08-02,44004,8812,19308,14190,1350,9078,1.88748977365694,-1.5831057450620545
2021-08-03,48781,9596,21476,15781,1350,10101,1.9256226809618493,-1.5793001298443592
2021-08-04,52458,10353,22634,17238,1409,11063,1.8811430096458117,-1.4532382160899318
2021-08-05,52057,10428,22552,16570,1448,11415,1.8364542712795591,-1.5668242582346139
2021-08-06,47194,10718,21607,14771,1352,9413,1.4340700088994363,-1.8101037633201391
2021-08-07,25906,6290,12151,8127,841,4761,1.1562302169381611,-1.9637955584218598
2021-08-08,25682,6634,12587,7752,751,4573,0.98366560236741651,-1.9722422782518165
2021-08-09,43040,9065,19178,13671,1264,8879,1.6693099442379191,-1.6569583447156049
2021-08-10,46171,8953,19690,15329,1333,9776,1.9506616707457058,-1.5705141428525298
2021-08-11,47774,8876,20380,15582,1248,10518,2.1205990706241895,-1.6069041267396611
2021-08-12,48075,9423,21342,15213,1354,10123,1.9722828913156523,-1.6310195899561419
2021-08-13,44395,8894,20141,13692,1168,9349,1.9629327626985014,-1.7835434660460794
2021-08-14,25637,5552,12188,7768,697,4952,1.7073253500799621,-1.9481895142201044
2021-08-15,25118,4925,11804,7714,633,4940,2.0661915757624016,-1.8253660046199671
2021-08-16,45400,9492,21383,13711,951,9310,1.9730792951541856,-1.9008574901548634
2021-08-17,46668,8751,21267,14679,1008,9659,2.2429223450758555,-1.706244856770982
2021-08-18,47570,8704,20835,15575,1192,9940,2.2499264242169446,-1.6582635146296691
2021-08-19,61688,11092,27092,19925,1530,13092,2.2704286084813909,-1.5869249454276586
2021-08-20,59208,10933,26419,18350,1432,12959,2.1948537359816243,-1.7093010562202375
2021-08-21,39707,7561,17720,12499,1355,8099,1.9568061047170526,-1.787593075529921
2021-08-22,37708,7180,16575,12069,1167,7854,1.9885647607934651,-1.8207311232059775
2021-08-23,58860,10582,25316,18961,1537,13003,2.2225586136595319,-1.6679575595152054
2021-08-24,62908,10803,26698,20552,1557,14042,2.3596124499268778,-1.5681891459122055
2021-08-25,63771,10607,27088,20535,1549,14524,2.4561916858760267,-1.5497717902792263
2021-08-26,61819,11820,27219,19434,1419,13700,2.1067325579514393,-1.7168532853915306
2021-08-27,60375,12228,27300,19124,1358,12541,1.9388173913043472,-1.8886725288069963
2021-08-28,41506,9155,19457,12849,1258,7891,1.5604996867922705,-1.932769968847956
2021-08-29,36674,8458,17287,11244,1096,7024,1.415414189889294,-2.0870504829950862
2021-08-30,54169,10885,24171,16775,1336,11839,1.9550850117225718,-1.7192133451843048
2021-08-31,62035,10768,26909,20495,1418,13169,2.43895704038043,-1.5140671425138554
2021-09-01,62790,10334,26235,20858,1511,14153,2.4750119445771617,-1.2692886224358231
2021-09-02,59769,9943,24913,19998,1595,13200,2.41417791831886,-1.3739528898955096
2021-09-03,55690,10130,23704,18060,1367,12529,2.1826791165379791,-1.5598005538168398
2021-09-04,36518,6738,15142,12000,1169,8172,2.0032887890903122,-1.5967979779022572
2021-09-05,34561,7308,15179,11003,1181,7165,1.6106333728769424,-1.7532283090619627
2021-09-06,48559,9179,20609,15924,1409,10555,1.9938301859593481,-1.4843459930788041
2021-09-07,57529,9820,23430,19147,2109,12791,2.1963166403031513,-1.3938086657552038
2021-09-08,60137,10174,24394,20097,1779,13789,2.2793172256680592,-1.3955959406824288
2021-09-09,60524,10286,24664,20695,1686,13434,2.3043751239177848,-1.2996208432710008
2021-09-10,56832,9822,22898,19588,1528,12746,2.2429757882882893,-1.4415905607527553
2021-09-11,40569,8668,17735,13638,1230,7926,1.5809139983731424,-1.8506657055716185
2021-09-12,35664,7119,14831,12144,1054,7613,1.8049573799910275,-1.6047177632936045
2021-09-13,55284,9861,22402,18700,1821,12321,2.0887110194631369,-1.2720477323577664
2021-09-14,58735,9403,23207,20283,1764,13440,2.4209517323571976,-1.1827854987732747
2021-09-15,62312,10395,24871,21960,1735,13697,2.3336355758120426,-1.1473689850917854
2021-09-16,62669,10728,25005,21809,1577,14227,2.3026520289138177,-1.1593326173143472
2021-09-17,59722,10062,23560,20994,1494,13628,2.3151870332540772,-1.1600407353657962
2021-09-18,38569,7446,15811,12890,1346,8492,1.8198916228058806,-1.5153598304203277
2021-09-19,33131,6343,13574,10874,1232,7439,1.7946545531375444,-1.5436743509444428
2021-09-20,56191,9711,22031,19095,1588,13457,2.1942784431670543,-1.280340840311645
2021-09-21,58897,9535,23318,20015,1594,13919,2.3653751464420947,-1.1656550438134068
2021-09-22,62331,9610,24137,21623,1549,14963,2.5506714155075318,-1.0749946746625207
2021-09-23,61724,9199,23730,21625,1687,14626,2.5759639686345683,-1.0340865152915812
2021-09-24,60064,9949,24326,20182,2086,13373,2.273513252530635,-1.3356181203595829
2021-09-25,45403,8270,18833,15691,1546,9269,1.9978591723013894,-1.6157094280903828
2021-09-26,50762,10913,22149,17004,1531,9985,1.566500531893936,-1.7036339376914604
2021-09-27,70147,13027,29200,23221,2165,15463,2.0041441544185785,-1.4503551012561304
2021-09-28,70307,12825,29099,23569,1876,15683,2.1639225112719926,-1.3028678855376359
2021-09-29,67080,11311,26695,23284,1883,15158,2.3148494335122241,-1.2891687922002781
2021-09-30,66908,12234,27375,23246,1816,14382,2.1174403658755288,-1.3318885446647333
2021-10-01,59774,10779,24586,21020,1732,12375,2.1074162679425834,-1.2854027977911662
2021-10-02,39126,7891,16516,13175,1621,7764,1.6085007411951138,-1.5491929964388371
2021-10-03,36333,7347,15365,12120,1500,7308,1.600660556518867,-1.6841327563176858
2021-10-04,54017,9724,22181,18147,2022,11620,2.00081826091786,-1.3516566059008661
2021-10-05,61937,10411,24466,21515,1934,13974,2.2449182233559921,-1.2062163664526653
2021-10-06,62541,10858,24974,21606,1746,14147,2.2144593146895635,-1.2407633100962718
2021-10-07,61997,10740,24833,21487,1526,14078,2.2498685420262277,-1.152777463606659
2021-10-08,59378,10803,24105,20299,1564,13322,2.1231011485735465,-1.1829682089516753
2021-10-09,39728,7825,16583,13106,1219,8752,1.8026454893274271,-1.4659444550067455
2021-10-10,35763,6846,14883,12060,1211,7570,1.8409557363755837,-1.4591922412897251
2021-10-11,54643,9569,21583,19488,1758,11738,2.1064656040114924,-1.1170489012230678
2021-10-12,58181,9618,22451,20694,1707,13280,2.2995720252316039,-1.0077525671443275
2021-10-13,61752,10343,24401,21510,1646,14159,2.3082167379194187,-1.1085835336639269
2021-10-14,62317,11612,25561,21199,1756,13734,1.9795112088194233,-1.31367755892953
2021-10-15,56048,10431,22915,18615,1693,12766,1.9709641735655152,-1.42288598736206
2021-10-16,38360,7985,16045,12445,1357,8466,1.5211704900938481,-1.7060331203485593
2021-10-17,33908,7146,14662,10893,1271,7019,1.4976642680193462,-1.6793827951554205
2021-10-18,54546,10404,22479,18332,1907,11741,1.8681223187768128,-1.3259051925171184
2021-10-19,61354,10678,24359,21086,2069,13761,2.1317697297649714,-1.2383277806285964
2021-10-20,61917,10877,24647,21572,1945,13664,2.1462683915564384,-1.2889542034371979
2021-10-21,60909,10681,24317,20826,1894,13820,2.1411975241754093,-1.260580663578778
2021-10-22,57501,11244,24219,18853,1633,12735,1.8733604632962906,-1.4067121665489597
2021-10-23,37321,7309,15988,12453,1270,7568,1.8303287693255808,-1.5810978720748723
2021-10-24,33907,6740,14413,11317,1187,6965,1.7183413454448939,-1.5448243388000562
2021-10-25,54835,9676,22166,18645,2017,11967,2.120933710221574,-1.291096129740076
2021-10-26,60226,10099,23755,21004,2123,13300,2.2378407996546343,-1.2197050742958839
2021-10-27,61610,10305,24310,21457,2199,13572,2.2263155331926634,-1.2177698955997598
2021-10-28,60477,9684,23500,20883,2009,14039,2.3340972601154171,-1.1258532495630775
2021-10-29,56852,9135,21747,19249,1822,13976,2.3194874410750734,-1.1458264685534558
2021-10-30,38720,6785,14742,12888,1486,9580,1.9594189049586779,-1.2994861365087773
2021-10-31,44311,9498,18589,14587,1442,9649,1.4776014984992452,-1.6753047350611492
2021-11-01,54122,8903,20930,19061,1614,12466,2.3262832120025125,-1.1373853049652691
2021-11-02,57290,9738,23145,19817,1749,12536,2.306090068074707,-1.1966936917330859
2021-11-03,60133,10454,24250,21503,1783,12554,2.1983253787437844,-1.069509774783846
2021-11-04,58395,9473,22634,21054,1723,12948,2.3903502012158584,-1.0115454396638628
2021-11-05,56067,9735,22406,19337,1700,12567,2.2170581625555155,-1.2823133175420034
2021-11-06,35599,6839,14145,12320,1462,7624,1.7281159583134365,-1.4040128457978964
2021-11-07,32501,6457,13686,10856,1391,6535,1.6608319744007878,-1.6385007187860448
2021-11-08,56374,10058,23078,18911,2130,12208,2.0316546634973567,-1.2929856636457346
2021-11-09,62818,11115,25310,21313,1894,14258,2.1340555254863256,-1.2915245094934045
2021-11-10,64187,10670,25028,22159,1853,15066,2.3206350195522458,-1.115357884548372
2021-11-11,63291,10534,24750,23025,1723,13752,2.3560443032974661,-1.1873820976108893
2021-11-12,57986,9419,22471,20812,1673,12993,2.3685993170765363,-1.2448120369349418
2021-11-13,37573,7129,15196,13042,1455,7842,1.8269422191467277,-1.6768407484872809
2021-11-14,34696,7221,14455,11240,1288,7678,1.5312283836753517,-1.7898813494521368
2021-11-15,54045,9122,21459,18224,1613,12684,2.2426940512535842,-1.5010866573863788
2021-11-16,60971,11135,24820,20993,1677,13419,2.0862820029194205,-1.3768154979902532
2021-11-17,62435,11062,25332,21490,1764,13796,2.1919596380235444,-1.2998280869265277
2021-11-18,62529,10835,25257,21485,1781,13942,2.2239888691647076,-1.279588835228417
2021-11-19,58322,10091,23440,20450,1846,12531,2.1785758375913029,-1.3617182189110169
2021-11-20,36906,7298,15595,12423,1858,7001,1.5558770931555848,-1.7426910802938631
2021-11-21,35330,7254,14689,12068,1835,6699,1.4348400792527591,-1.6907456732000634
2021-11-22,56291,10392,22784,19394,2343,11721,1.9170897656819037,-1.2816195474663752
2021-11-23,61048,10461,24629,21196,2021,13142,2.2074023719040747,-1.2660785579329419
2021-11-24,59593,9775,23483,21036,1747,13277,2.3542513382444259,-1.1161854315628132
2021-11-25,53473,8548,20319,19570,1728,11817,2.3874927533521588,-1.16648744785059
2021-11-26,49331,7870,18416,17047,1991,11840,2.2605075915752777,-1.2930984171632698
2021-11-27,34527,5846,13151,12065,1519,7773,2.0503084542531931,-1.451218208062713
2021-11-28,31932,6081,12722,11105,1153,6932,1.8071401728673429,-1.5295066824114336
