Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2016-01-11,1094.26,-0.03,1.23,24.3,1.0878,115.0139,1,0,-1.8850922107426424,21206.0,2936.0
2016-01-12,1087.05,-0.03,1.19,22.47,1.0837,115.3128,1,0,-1.9285831592465537,23129.0,3092.0
2016-01-13,1093.49,-0.03,1.17,25.22,1.0862,115.1425,1,0,-1.8917146119141968,24310.0,2839.0
2016-01-14,1078.0,-0.03,1.2,23.95,1.0862,115.3846,1,0,-1.8972527893687077,24300.0,2624.0
2016-01-15,1089.1,-0.03,1.18,27.02,1.0964,115.7404,1,0,-1.9420355304313983,23189.0,2722.0
2016-01-18,1088.9,-0.03,1.18,27.02,1.0964,115.7404,1,0,-1.9346061561645629,21986.0,2988.0
2016-01-19,1087.12,-0.03,1.18,26.05,1.0906,115.8155,1,0,-1.6680194744709982,20737.0,3572.0
2016-01-20,1101.02,-0.03,1.16,27.59,1.0908,116.3498,1,0,-1.7665136890871895,23009.0,3343.0
2016-01-21,1101.6,-0.03,1.18,26.69,1.0833,115.9833,1,0,-1.7294233935324983,22654.0,3177.0
2016-01-22,1098.3,-0.03,1.19,22.34,1.0814,115.9833,1,0,-1.8478845312521717,21590.0,3015.0
2016-01-25,1108.05,-0.03,1.15,24.15,1.0832,115.9833,1,0,-1.6525660415389207,20188.0,3160.0
2016-01-26,1120.57,-0.03,1.16,22.5,1.0846,115.9833,1,0,-1.6477058826255413,20637.0,3046.0
2016-01-27,1125.59,-0.03,1.18,23.11,1.0867,115.5087,1,0,-1.7887232571749552,21092.0,3070.0
2016-01-28,1115.14,-0.03,1.17,22.42,1.0952,115.2224,1,0,-1.6143405640955462,19294.0,3018.0
2016-01-29,1118.04,-0.03,1.18,20.2,1.0832,115.5731,1,0,-1.6743047732101213,18595.0,2973.0
2016-02-01,1128.85,-0.03,1.16,19.98,1.0888,115.3331,1,0,-1.716550162834242,21993.0,3132.0
2016-02-02,1129.12,-0.03,1.12,21.98,1.0908,115.553,1,0,-1.5481759884204571,20944.0,3094.0
2016-02-03,1142.93,-0.03,1.16,21.65,1.1051,114.6144,1,0,-1.5970046295747395,21645.0,3030.0
2016-02-04,1155.74,-0.03,1.17,21.84,1.1199,113.6012,1,0,-1.7525099860922155,23490.0,3325.0
2016-02-05,1173.69,-0.03,1.12,23.38,1.1131,114.2935,1,0,-1.738194765235887,21499.0,3074.0
2016-02-08,1191.14,-0.03,1.09,26.0,1.117,114.4351,1,0,-1.727700399787229,20789.0,3002.0
2016-02-09,1188.85,-0.03,1.05,26.54,1.13,114.127,1,0,-1.6932767423701114,21755.0,3060.0
2016-02-10,1197.49,-0.03,1.0,26.29,1.1222,114.2877,1,0,-1.6183146298666793,22335.0,3130.0
2016-02-11,1246.89,-0.03,0.99,28.14,1.1362,114.1845,1,0,-1.7365125984838807,24073.0,3107.0
2016-02-12,1238.05,-0.03,1.03,25.4,1.1235,114.2992,1,0,-1.8035959668671764,23989.0,2970.0
2016-02-15,1209.95,-0.03,1.03,25.4,1.1235,114.2992,1,0,-1.8261156373047625,24690.0,3287.0
2016-02-16,1200.35,-0.03,1.04,24.11,1.114,114.4905,1,0,-1.763647584086245,25605.0,3554.0
2016-02-17,1209.14,-0.03,1.07,22.31,1.114,113.8634,1,0,-1.6407136260849986,25001.0,3667.0
2016-02-18,1232.35,-0.03,1.04,21.64,1.1092,113.8897,1,0,-1.7558538994825796,25253.0,3586.0
2016-02-19,1228.19,-0.03,1.0,20.53,1.1127,113.9558,1,0,-1.8063283684932396,25846.0,3577.0
2016-02-22,1208.74,-0.03,0.99,19.38,1.1018,113.8232,1,0,-1.7222215479199203,22615.0,3466.0
2016-02-23,1227.46,-0.03,0.98,20.98,1.1016,114.177,1,0,-1.7188339420151575,23661.0,3426.0
2016-02-24,1229.35,-0.03,1.0,20.72,1.1021,114.1716,1,0,-1.561819758084524,22720.0,3830.0
2016-02-25,1234.64,-0.03,0.99,19.11,1.1026,113.9222,1,0,-1.6215398664605147,22817.0,3820.0
2016-02-26,1222.6,-0.03,0.96,19.81,1.0932,114.3708,1,0,-1.7961669455752056,23542.0,3684.0
2016-02-29,1238.14,-0.03,0.96,20.55,1.0868,114.2418,1,0,-1.604194269088541,22197.0,3340.0
2016-03-01,1232.26,0.0,0.98,17.7,1.0847,113.9265,1,0,-1.6304878671273786,23579.0,3835.0
2016-03-02,1240.3,0.0,0.99,17.09,1.0845,113.7965,1,0,-1.5687471331985656,23201.0,3866.0
2016-03-03,1263.69,0.0,0.98,16.7,1.0948,113.2482,1,0,-1.6831776521723631,23562.0,4085.0
2016-03-04,1259.44,0.0,1.0,16.86,1.101,112.6387,1,0,-1.650467937245538,21547.0,3943.0
2016-03-07,1267.39,0.0,1.0,17.35,1.1004,112.6219,1,0,-1.663956684769903,21415.0,3788.0
2016-03-08,1261.1,0.0,0.95,18.67,1.1028,112.8465,1,0,-1.6234293387071437,22745.0,4018.0
2016-03-09,1252.94,0.0,1.0,18.34,1.1022,112.4268,1,0,-1.6209808908129633,24438.0,4339.0
2016-03-10,1271.44,0.0,1.0,18.05,1.1162,112.4191,1,0,-1.6088268273560784,23665.0,4052.0
2016-03-11,1248.44,0.0,1.01,16.5,1.118,111.741,1,0,-1.6286944129385148,20559.0,3781.0
2016-03-14,1235.28,0.0,1.0,16.92,1.1107,112.1688,1,0,-1.89230725553293,24133.0,4325.0
2016-03-15,1232.38,0.0,0.99,16.84,1.1112,112.5545,1,0,-1.7728712422241195,24989.0,3985.0
2016-03-16,1263.08,0.0,1.07,14.99,1.1075,112.7759,1,0,-1.5860555129243987,23263.0,3937.0
2016-03-17,1257.9,0.0,1.04,14.44,1.1316,110.445,1,0,-1.5551105013472204,21284.0,3896.0
2016-03-18,1255.3,0.0,1.04,14.02,1.1292,110.4002,1,0,-1.68520107549121,21738.0,3982.0
2016-03-21,1243.74,0.0,1.05,13.79,1.126,110.737,1,0,-1.7055588024969692,22540.0,3744.0
2016-03-22,1248.38,0.0,1.03,14.17,1.1228,110.7877,1,0,-2.161222579722003,27129.0,3742.0
2016-03-23,1220.17,0.0,1.01,14.94,1.1174,111.5473,1,0,-2.013157697212365,25694.0,3494.0
2016-03-24,1216.99,0.0,1.02,14.74,1.1163,111.816,1,0,-1.9424546272978769,23973.0,3267.0
2016-03-25,1216.47,0.0,1.02,14.74,1.1164,111.7698,1,0,-2.2344085630795245,24100.0,2807.0
2016-03-28,1221.05,0.0,1.0,15.24,1.121,111.3578,1,0,-2.0953025992650964,22144.0,3315.0
2016-03-29,1242.55,0.0,1.03,13.82,1.1204,111.3736,1,0,-1.8920434001702369,22490.0,3487.0
2016-03-30,1224.85,0.0,1.07,13.56,1.133,110.2301,1,0,-1.730622385856989,21578.0,3555.0
2016-03-31,1232.7,0.0,1.05,13.95,1.139,109.9191,1,0,-1.7546025315603924,22693.0,3897.0
2016-04-01,1222.49,0.03,1.03,13.1,1.1385,110.2977,1,0,-1.8296668782473808,21606.0,3265.0
2016-04-04,1215.4,0.03,1.03,14.12,1.1386,110.3987,1,0,-2.027091086948724,23449.0,3862.0
2016-04-05,1231.14,0.03,1.01,15.42,1.1374,110.9478,1,0,-1.9960158246432649,23655.0,3660.0
2016-04-06,1222.35,0.03,1.03,14.09,1.143,110.5347,1,0,-1.7409352453933933,21610.0,3790.0
2016-04-07,1240.69,0.03,1.0,16.16,1.1386,110.8876,1,0,-1.580278435851331,22330.0,3688.0
2016-04-08,1240.39,0.03,1.02,15.36,1.1406,110.4213,1,0,-1.668172121873874,22163.0,3516.0
2016-04-11,1257.95,0.03,1.03,16.26,1.1412,109.9758,1,0,-1.7049991627065462,21667.0,3313.0
2016-04-12,1255.94,0.03,1.05,14.85,1.1395,109.816,1,0,-1.623934375881923,21313.0,3205.0
2016-04-13,1243.14,0.03,1.02,13.84,1.1281,110.1436,1,0,-1.5820527068105594,21362.0,3577.0
2016-04-14,1227.39,0.03,1.03,13.72,1.1262,110.1691,1,0,-1.5207538417667448,20812.0,3685.0
2016-04-15,1234.05,0.03,1.02,13.62,1.1295,110.1933,1,0,-1.666050466050793,20782.0,3993.0
2016-04-18,1231.55,0.03,1.03,13.35,1.1322,109.9892,1,0,-1.7151004685908513,20053.0,3591.0
2016-04-19,1250.5,0.03,1.02,13.24,1.1375,109.2782,1,0,-1.720096961608544,22196.0,3747.0
2016-04-20,1244.05,0.03,1.05,13.28,1.133,109.3926,1,0,-1.5054542672712856,23132.0,3927.0
2016-04-21,1248.85,0.03,1.06,13.95,1.1301,109.8533,1,0,-1.3221323198804091,21543.0,3457.0
2016-04-22,1232.3,0.03,1.05,13.22,1.1239,110.2331,1,0,-1.2855992636375762,20932.0,3561.0
2016-04-25,1237.9,0.03,1.06,14.08,1.1274,110.1865,1,0,-1.5332350142667848,25298.0,4296.0
2016-04-26,1243.44,0.03,1.08,13.96,1.1318,109.7496,1,0,-1.4466140442085411,23954.0,4308.0
2016-04-27,1246.1,0.03,1.04,13.77,1.1322,109.8483,1,0,-1.4371264164602189,24226.0,3966.0
2016-04-28,1266.48,0.03,1.06,15.22,1.1325,109.2148,1,0,-1.5104867634393444,24847.0,4117.0
2016-04-29,1293.74,0.03,1.06,15.7,1.1441,108.8274,1,0,-1.5148541497390005,22774.0,4167.0
2016-05-02,1291.6,0.03,1.08,14.68,1.1516,108.671,1,0,-1.6061748016059096,22948.0,4349.0
2016-05-03,1286.0,0.03,1.06,15.6,1.1508,109.3613,1,0,-1.5506116935223055,25653.0,3752.0
2016-05-04,1279.49,0.03,1.04,16.05,1.1486,109.9952,1,0,-1.5478972282106047,25542.0,3482.0
2016-05-05,1278.05,0.03,1.04,15.91,1.1404,110.2417,1,0,-1.4617424792735616,24759.0,3547.0
2016-05-06,1288.7,0.03,1.05,14.72,1.1421,110.3801,1,0,-1.5069524124192517,24194.0,3444.0
2016-05-09,1263.85,0.03,1.05,14.57,1.1402,110.9466,1,0,-1.5117155540631322,22732.0,3659.0
2016-05-10,1266.4,0.03,1.05,13.63,1.1386,110.8225,1,0,-1.5412403650174349,24305.0,3719.0
2016-05-11,1277.69,0.03,0.99,14.69,1.1444,110.2806,1,0,-1.5040327952488863,23951.0,4009.0
2016-05-12,1263.49,0.03,0.99,14.41,1.138,110.6935,1,0,-1.4975908319994666,23653.0,3835.0
2016-05-13,1273.6,0.03,0.95,15.04,1.1294,111.2521,1,0,-1.6342908111444248,24203.0,3217.0
2016-05-16,1273.86,0.03,0.96,14.68,1.1328,111.1217,1,0,-1.4430805366780457,20096.0,3430.0
2016-05-17,1280.0,0.03,0.94,15.57,1.1337,111.0867,1,0,-1.3445362405780945,23013.0,3822.0
2016-05-18,1258.3,0.03,0.97,15.95,1.1276,111.4995,1,0,-1.2954734827120389,21224.0,4029.0
2016-05-19,1255.1,0.03,0.96,16.33,1.1214,112.2331,1,0,-1.3470317331255377,21744.0,3535.0
2016-05-20,1252.3,0.03,0.96,15.2,1.1207,112.1822,1,0,-1.4397389284573705,21986.0,3416.0
2016-05-23,1249.24,0.03,0.93,15.82,1.1192,112.284,1,0,-1.474652664753716,24533.0,3419.0
2016-05-24,1227.0,0.03,0.94,14.42,1.1145,112.2912,1,0,-1.476743764109825,23612.0,3511.0
2016-05-25,1224.18,0.03,0.95,13.9,1.1154,112.2001,1,0,-1.462339533436266,24215.0,4230.0
2016-05-26,1220.15,0.03,0.96,13.43,1.1184,111.8979,1,0,-1.4123597385076478,23397.0,4357.0
2016-05-27,1212.4,0.03,0.95,13.12,1.114,112.0822,1,0,-1.41596604680683,23148.0,3455.0
2016-05-30,1205.58,0.03,0.95,13.12,1.114,112.0822,1,0,-1.5795700598417215,22375.0,2971.0
2016-05-31,1215.24,0.03,0.97,14.19,1.1135,112.4276,1,0,-1.5520503723104062,25234.0,3433.0
2016-06-01,1213.35,-0.03,0.94,14.2,1.1165,112.462,1,0,-1.538259486316239,26760.0,3363.0
2016-06-02,1210.95,-0.03,0.92,13.63,1.1157,112.4564,1,0,-1.5624555850421378,25032.0,3325.0
2016-06-03,1244.49,-0.03,0.93,13.47,1.133,111.4451,1,0,-1.533830923615827,22954.0,3164.0
2016-06-06,1245.24,-0.03,0.93,13.65,1.1354,111.2295,1,0,-1.5408845102884616,24561.0,2993.0
2016-06-07,1243.85,-0.03,0.94,14.05,1.135,110.8378,1,0,-1.506100609209157,23932.0,2988.0
2016-06-08,1262.14,-0.03,0.93,14.08,1.14,110.1916,1,0,-1.4819347074535585,24364.0,3353.0
2016-06-09,1269.15,-0.03,0.91,14.64,1.1329,110.6168,1,0,-1.5317152367300595,25165.0,3202.0
2016-06-10,1274.2,-0.03,0.91,17.03,1.1281,111.1027,1,0,-1.482576466016061,23141.0,2970.0
2016-06-13,1284.05,-0.03,0.89,20.97,1.1282,111.5036,1,0,-2.1082890698384538,30708.0,2668.0
2016-06-14,1285.85,-0.03,0.88,20.5,1.1206,111.9826,1,0,-1.9065885276718644,31125.0,2942.0
2016-06-15,1291.49,-0.03,0.91,20.14,1.1239,111.7671,1,0,-1.6669717854742567,27389.0,3147.0
2016-06-16,1279.14,-0.03,0.87,19.37,1.1158,112.2347,1,0,-1.661439910193101,27184.0,3071.0
2016-06-17,1298.6,-0.03,0.92,19.41,1.1256,111.5332,1,0,-1.6199916482101944,27123.0,2944.0
2016-06-20,1290.15,-0.03,0.93,18.37,1.1318,110.8693,1,0,-1.7614967556152386,25468.0,3219.0
2016-06-21,1268.44,-0.03,0.95,18.48,1.1262,111.0077,1,0,-1.709811561091786,26421.0,3348.0
2016-06-22,1266.31,-0.03,0.94,21.17,1.1286,110.7681,1,0,-1.565620233542406,25653.0,3133.0
2016-06-23,1255.65,-0.03,0.96,17.25,1.1373,110.262,1,0,-1.5525865928074651,24644.0,3388.0
2016-06-24,1315.98,-0.03,0.93,25.76,1.1126,112.1355,1,0,-1.2737205857989358,20754.0,2601.0
2016-06-27,1324.8,-0.03,0.85,23.85,1.1024,113.1301,1,0,-1.438276264413523,23303.0,2798.0
2016-06-28,1312.51,-0.03,0.85,18.75,1.1054,112.7545,1,0,-1.5656814467713536,25528.0,2760.0
2016-06-29,1318.89,-0.03,0.88,16.64,1.1117,111.8597,1,0,-1.8832279289454883,28690.0,2779.0
2016-06-30,1322.18,-0.03,0.91,15.63,1.1032,112.1618,1,0,-1.8288959567344876,28954.0,2876.0
2016-07-01,1342.3,-0.03,0.87,14.77,1.1145,111.6509,1,0,-1.7610864301633036,25778.0,2669.0
2016-07-04,1350.78,-0.03,0.87,14.77,1.1145,111.6509,1,0,-1.7881002803558323,23093.0,2628.0
2016-07-05,1356.14,-0.03,0.81,15.58,1.108,112.4231,1,0,-1.6170300356888936,23449.0,2924.0
2016-07-06,1363.89,-0.03,0.8,14.96,1.1077,112.5438,1,0,-1.694834766559672,23905.0,3308.0
2016-07-07,1360.6,-0.03,0.82,14.76,1.1065,112.5775,1,0,-1.6546266991595766,24183.0,3166.0
2016-07-08,1366.8,-0.03,0.76,13.2,1.1038,112.3963,1,0,-2.09423997125173,31037.0,4461.0
2016-07-11,1355.25,-0.03,0.77,13.54,1.1045,112.5254,1,0,-1.9391846599418696,28117.0,4597.0
2016-07-12,1331.65,-0.03,0.84,13.55,1.1074,112.1102,1,0,-1.7513316677352533,27874.0,4071.0
2016-07-13,1342.85,-0.03,0.8,13.04,1.1112,112.0266,1,0,-1.6175531635322065,25906.0,3757.0
2016-07-14,1335.1,-0.03,0.85,12.82,1.1109,111.7692,1,0,-1.5418605800344132,25130.0,3318.0
2016-07-15,1337.85,-0.03,0.89,12.67,1.1059,112.2833,1,0,-1.9337116028322343,27310.0,3300.0
2016-07-18,1328.79,-0.03,0.91,12.44,1.1076,112.2463,1,0,-2.1283787908322838,29659.0,3853.0
2016-07-19,1332.13,-0.03,0.86,11.97,1.1014,112.638,1,0,-1.980578540449662,29776.0,3694.0
2016-07-20,1315.95,-0.03,0.86,11.77,1.1007,112.6743,1,0,-1.7232359777776458,27746.0,4194.0
2016-07-21,1331.09,-0.03,0.87,12.74,1.1016,112.6239,1,0,-1.6455718741879088,25293.0,4438.0
2016-07-22,1322.38,-0.03,0.86,12.02,1.0968,112.989,1,0,-1.7728833549337373,25614.0,3572.0
2016-07-25,1315.56,-0.03,0.86,12.87,1.098,113.1784,1,0,-1.9508197107535368,24912.0,3437.0
2016-07-26,1320.32,-0.03,0.82,13.05,1.0984,113.0593,1,0,-1.9336442061912125,27740.0,3302.0
2016-07-27,1339.86,-0.03,0.79,12.83,1.0988,113.217,1,0,-1.836902547797384,25836.0,3579.0
2016-07-28,1335.79,-0.03,0.8,12.72,1.1094,112.7393,1,0,-1.6840362374645148,23352.0,3446.0
2016-07-29,1350.91,-0.03,0.79,11.87,1.1168,111.874,1,0,-1.6649390683564045,22905.0,3356.0
2016-08-01,1353.21,0.07,0.84,12.44,1.1176,111.9757,1,0,-1.899605580448214,26870.0,3306.0
2016-08-02,1363.68,0.07,0.88,13.37,1.1225,111.7124,1,0,-1.7995765338199254,25277.0,3405.0
2016-08-03,1357.9,0.07,0.88,12.86,1.117,111.9419,1,0,-1.82194389448126,25466.0,3095.0
2016-08-04,1361.2,0.07,0.87,12.42,1.1134,111.9149,1,0,-1.80268737622784,24766.0,3004.0
2016-08-05,1335.8,0.07,0.87,11.39,1.108,112.3589,1,0,-1.9836667490567328,23686.0,3229.0
2016-08-08,1335.38,0.07,0.85,11.5,1.1078,112.1456,1,0,-1.9539209110982272,23528.0,3139.0
2016-08-09,1340.75,0.07,0.84,11.66,1.111,111.722,1,0,-1.8012340049289044,23811.0,3576.0
2016-08-10,1346.67,0.07,0.81,12.05,1.1171,111.3238,1,0,-1.8197558304171364,25701.0,3273.0
2016-08-11,1338.87,0.07,0.81,11.68,1.1168,111.1954,1,0,-1.887711149401398,25948.0,2990.0
2016-08-12,1336.19,0.07,0.8,11.55,1.1172,111.1787,1,0,-1.8236150486665017,23399.0,2423.0
2016-08-15,1339.36,0.07,0.83,11.81,1.1199,110.9212,1,0,-2.047812738709358,24349.0,2982.0
2016-08-16,1346.08,0.07,0.81,12.64,1.1277,110.4295,1,0,-1.968665277981092,27616.0,3184.0
2016-08-17,1348.66,0.07,0.82,12.19,1.1263,110.9459,1,0,-1.8364715109157,25719.0,3001.0
2016-08-18,1352.34,0.07,0.82,11.43,1.1334,110.3134,1,0,-1.7727968135875332,25214.0,2835.0
2016-08-19,1341.78,0.07,0.82,11.34,1.1326,110.8163,1,0,-1.75497770775425,23066.0,2607.0
2016-08-22,1339.02,0.07,0.79,12.27,1.1314,110.9997,1,0,-1.8235047190890137,24175.0,2863.0
2016-08-23,1338.1,0.07,0.81,12.38,1.1308,110.9414,1,0,-1.7028973113327788,25691.0,3116.0
2016-08-24,1323.75,0.07,0.8,13.45,1.1256,111.2958,1,0,-1.6612954850699932,29253.0,3248.0
2016-08-25,1321.7,0.07,0.8,13.63,1.1274,111.1726,1,0,-1.507800515275731,25984.0,3287.0
2016-08-26,1321.33,0.07,0.78,13.65,1.1237,111.2035,1,0,-1.727902859613645,24400.0,3052.0
2016-08-29,1323.41,0.07,0.76,12.94,1.1182,111.8775,1,0,-1.8219449855311944,25348.0,3315.0
2016-08-30,1311.15,0.07,0.77,13.12,1.115,112.2928,1,0,-1.7138181769429284,24548.0,3086.0
2016-08-31,1308.95,0.07,0.78,13.42,1.1146,112.4036,1,0,-1.508043173108354,25376.0,3318.0
2016-09-01,1313.79,0.1,0.79,13.48,1.1194,112.1733,1,0,-1.3249451449678795,21423.0,3754.0
2016-09-02,1325.01,0.1,0.8,11.98,1.1158,112.0009,1,0,-1.6148946286182997,21469.0,3365.0
2016-09-05,1327.08,0.1,0.8,11.98,1.1158,112.0009,1,0,-1.5293446787311695,21663.0,3524.0
2016-09-06,1349.88,0.1,0.81,12.02,1.1237,110.9613,1,0,-1.4910370092089875,22349.0,3494.0
2016-09-07,1345.24,0.1,0.8,11.94,1.1238,110.9717,1,0,-1.5111357087670778,23372.0,3482.0
2016-09-08,1338.35,0.1,0.83,12.51,1.1256,111.2609,1,0,-1.4105154019076098,22552.0,3443.0
2016-09-09,1328.15,0.1,0.88,17.5,1.1214,111.9879,1,0,-1.510153690947706,21716.0,3403.0
2016-09-12,1327.63,0.1,0.89,15.16,1.123,112.1516,1,0,-1.4743000477333954,21657.0,3386.0
2016-09-13,1319.05,0.1,0.93,17.85,1.1242,112.5207,1,0,-1.4596038945323913,22844.0,3097.0
2016-09-14,1322.97,0.1,0.93,18.14,1.1271,112.4678,1,0,-1.3415369851582746,21296.0,3298.0
2016-09-15,1314.25,0.1,0.97,16.3,1.1246,112.4753,1,0,-1.453138044370457,22089.0,3537.0
2016-09-16,1310.43,0.1,0.93,15.37,1.116,113.1765,1,0,-1.5785351740935631,22661.0,3620.0
2016-09-19,1313.39,0.1,0.91,15.53,1.1179,112.903,1,0,-1.9099275441135857,25804.0,3471.0
2016-09-20,1315.1,0.1,0.9,15.92,1.1172,113.1848,1,0,-1.815651683355799,26167.0,3575.0
2016-09-21,1336.85,0.1,0.87,13.3,1.1165,112.9842,1,0,-1.5561576844502896,26079.0,3886.0
2016-09-22,1337.3,0.1,0.84,12.02,1.1229,112.2592,1,0,-1.6092478822304928,26034.0,4107.0
2016-09-23,1337.61,0.1,0.85,12.29,1.1223,112.7166,1,0,-1.5717851205349505,24026.0,3615.0
2016-09-26,1337.97,0.1,0.83,14.5,1.127,112.7112,1,0,-1.5315567309832507,23620.0,3168.0
2016-09-27,1327.36,0.1,0.81,13.1,1.1208,112.5515,1,0,-1.4681866861580015,23781.0,3267.0
2016-09-28,1321.41,0.1,0.82,12.39,1.12,112.6283,1,0,-1.4415013332417534,26950.0,3468.0
2016-09-29,1320.27,0.1,0.83,14.02,1.1244,112.2879,1,0,-1.5706869084807862,26287.0,3368.0
2016-09-30,1315.96,0.1,0.83,13.29,1.1238,112.2795,1,0,-1.6173191416327424,25042.0,3051.0
2016-10-03,1311.96,0.1,0.83,13.57,1.121,112.5077,1,0,-1.6624680011158188,23899.0,3251.0
2016-10-04,1268.3,0.1,0.87,13.63,1.1212,112.6579,1,0,-1.5757061715482952,23011.0,3542.0
2016-10-05,1266.7,0.1,0.87,12.99,1.1196,112.7946,1,0,-1.5171579769568948,25073.0,3515.0
2016-10-06,1254.74,0.1,0.89,12.84,1.1158,113.0066,1,0,-1.54990564417613,24769.0,3329.0
2016-10-07,1256.97,0.1,0.9,13.48,1.1156,113.2915,1,0,-1.425317187656202,22886.0,2785.0
2016-10-10,1259.74,0.1,0.9,13.38,1.1156,113.2915,1,0,-1.696438179075143,23792.0,3068.0
2016-10-11,1253.25,0.1,0.9,15.36,1.1062,113.4461,1,0,-1.558675422028559,23357.0,3789.0
2016-10-12,1255.33,0.1,0.92,15.91,1.1014,113.7442,1,0,-1.6339928159019024,24139.0,3827.0
2016-10-13,1258.12,0.1,0.9,16.69,1.1038,113.6238,1,0,-1.5036555946989616,24063.0,3226.0
2016-10-14,1250.55,0.1,0.96,16.12,1.0985,113.7119,1,0,-1.3928083828235702,22821.0,2899.0
2016-10-17,1255.7,0.1,0.96,16.21,1.1,113.5488,1,0,-1.830341851930667,26760.0,2989.0
2016-10-18,1262.84,0.1,0.93,15.28,1.0997,113.1393,1,0,-1.5924293196346435,26516.0,3416.0
2016-10-19,1269.4,0.1,0.95,14.41,1.0966,113.0547,1,0,-1.55892502298486,25546.0,3841.0
2016-10-20,1266.0,0.1,0.92,13.75,1.0934,113.4033,1,0,-1.5402935896022905,26434.0,3856.0
2016-10-21,1266.75,0.1,0.9,13.34,1.0866,113.9015,1,0,-1.5878586360735378,24318.0,3091.0
2016-10-24,1264.44,0.1,0.93,13.02,1.0888,113.8571,1,0,-1.4814541766635467,23494.0,3577.0
2016-10-25,1274.35,0.1,0.91,13.46,1.089,113.6801,1,0,-1.623160572952147,26691.0,3142.0
2016-10-26,1266.99,0.1,0.93,14.24,1.0916,113.8131,1,0,-1.4702217184450552,25636.0,3649.0
2016-10-27,1268.3,0.1,0.98,15.36,1.0904,114.1998,1,0,-1.3674985084015912,24599.0,3615.0
2016-10-28,1276.3,0.1,1.0,16.19,1.0934,114.0931,1,0,-1.4413262015394654,23624.0,3416.0
2016-10-31,1277.38,0.1,0.98,17.06,1.0962,114.0188,1,0,-1.4393949729406963,22055.0,3134.0
2016-11-01,1288.15,0.0,1.0,18.56,1.1042,113.9915,1,0,-1.3230778187776349,21819.0,3308.0
2016-11-02,1297.39,0.0,1.0,19.32,1.1119,113.9206,1,0,-1.4488516202488408,23795.0,3723.0
2016-11-03,1303.75,0.0,1.01,22.08,1.1094,113.7664,1,0,-1.4508894687146714,23479.0,4149.0
2016-11-04,1304.25,0.0,0.99,22.51,1.1121,113.5828,1,0,-1.444643716174099,22682.0,4390.0
2016-11-07,1281.41,0.0,1.01,18.71,1.1038,113.5443,1,0,-1.3653910271367191,22581.0,4117.0
2016-11-08,1275.64,0.0,1.01,18.74,1.1034,113.3017,1,0,-1.2359633386562707,22755.0,3784.0
2016-11-09,1278.0,0.0,1.17,14.38,1.0952,114.6956,1,0,-0.6702146465637852,21537.0,4277.0
2016-11-10,1259.76,0.0,1.23,14.74,1.0882,115.9375,1,0,-0.9487458304893962,20778.0,6819.0
2016-11-11,1225.68,0.0,1.23,14.17,1.0882,115.9375,0,0,-1.1463205807221628,20849.0,5832.0
2016-11-14,1220.26,0.0,1.23,14.48,1.0723,117.2245,1,0,-1.3435340099377788,20071.0,4745.0
2016-11-15,1228.08,0.0,1.21,13.37,1.0726,116.7724,1,0,-1.3118954705878731,22594.0,4483.0
2016-11-16,1225.3,0.0,1.22,13.72,1.0699,116.8062,0,0,-1.3502777686001113,22165.0,4768.0
2016-11-17,1216.39,0.0,1.25,13.35,1.0656,116.8952,1,0,-1.30883850608444,21491.0,4291.0
2016-11-18,1208.69,0.0,1.27,12.85,1.06,117.5936,1,0,-1.2430080837588602,20258.0,3523.0
2016-11-21,1214.05,0.0,1.25,12.42,1.0597,117.4762,1,0,-1.2824272437129496,21252.0,3590.0
2016-11-22,1212.24,0.0,1.24,12.41,1.0618,117.4508,1,0,-1.3602602113186102,21673.0,3367.0
2016-11-23,1187.77,0.0,1.24,12.43,1.056,118.0356,1,0,-1.285140450472926,22224.0,3338.0
2016-11-24,1184.0,0.0,1.24,12.43,1.056,118.0356,1,0,-1.3437797362655806,20280.0,3148.0
2016-11-25,1183.63,0.0,1.24,12.34,1.0595,118.02,1,0,-1.7213245561206691,20821.0,3279.0
2016-11-28,1193.44,0.0,1.21,13.15,1.0576,117.7278,1,0,-1.457629087689328,22415.0,3499.0
2016-11-29,1188.46,0.0,1.21,12.9,1.0626,117.644,1,0,-1.3529208432149444,22401.0,3763.0
2016-11-30,1173.11,0.0,1.26,13.33,1.0578,117.7636,1,0,-1.252108768155952,22859.0,3969.0
2016-12-01,1171.3,-0.07,1.31,14.07,1.0634,117.6642,1,0,-1.173649313483602,21691.0,3409.0
2016-12-02,1176.92,-0.07,1.29,14.12,1.0666,117.3116,1,0,-1.2968950217335142,20761.0,3353.0
2016-12-05,1170.26,-0.07,1.26,12.14,1.0723,117.1008,1,0,-1.3252571940910387,19808.0,3757.0
2016-12-06,1169.74,-0.07,1.27,11.79,1.0717,116.9225,1,0,-1.3258467943631171,21901.0,3126.0
2016-12-07,1174.0,-0.07,1.24,12.22,1.0758,116.672,1,0,-1.3818896628960189,24740.0,3088.0
2016-12-08,1170.55,-0.07,1.28,12.64,1.0625,117.0327,1,0,-1.297144542007571,22765.0,2838.0
2016-12-09,1157.87,-0.07,1.32,11.75,1.0541,117.2834,1,0,-1.394457958208151,21375.0,2733.0
